          39,        74.9698,        11.9898,        22.1876,        28.4031,        36.3751,         0.9749,       218.0565,         1.0913,         0.2402,        10.0457,         0.2298,       792.4460,      3549.2136,       148.3751,         2.8511,        14.6610,         6.5420,        34.3370,
          40,        77.9701,        11.3127,        22.0662,        28.1884,        39.1139,         1.0201,       229.9422,         1.1036,         0.2466,        10.3313,         0.2375,       794.1646,      3578.5557,       148.7104,         2.9028,        15.4707,         6.4858,        34.6864,
          41,        74.4789,        11.1315,        21.7662,        28.4895,        36.1889,         0.9768,       244.2576,         1.0632,         0.2402,        10.5130,         0.2339,       772.6873,      3661.7991,       149.0650,         2.9153,        15.9321,         6.3939,        34.4290,
          42,        70.3134,        11.4091,        21.2727,        28.7587,        39.7791,         0.9510,       235.1048,         1.0717,         0.2317,        10.8338,         0.2386,       750.5494,      3666.5215,       150.0718,         2.9027,        16.3365,         6.5170,        34.4864,
          43,        73.4059,        11.9540,        21.2662,        28.3903,        39.2110,         0.9659,       219.0615,         1.0870,         0.2287,        11.2023,         0.2342,       741.4257,      3753.3804,       150.4740,         2.8817,        17.1820,         6.4992,        34.0572,
          44,        72.6712,        11.4280,        21.5553,        28.4535,        36.3076,         1.0063,       224.9642,         1.0577,         0.2355,        11.2937,         0.2297,       760.8033,      3826.7734,       149.5845,         2.8653,        17.0626,         6.3684,        33.5031,
          45,        72.1774,        10.8072,        21.7212,        28.4835,        37.3350,         1.0434,       214.0170,         1.0172,         0.2447,        11.2523,         0.2346,       745.1738,      3860.1841,       150.0711,         2.8692,        16.2934,         6.2684,        32.7973,
          46,        69.1487,        10.8562,        21.8130,        28.8167,        41.4492,         1.0590,       204.7418,         1.0236,         0.2494,        11.5281,         0.2363,       742.8869,      3869.8384,       150.6883,         2.8111,        16.2396,         6.2900,        32.0669,
          47,        66.6749,        10.4176,        21.9859,        29.1247,        41.7307,         1.0108,       200.4479,         1.0259,         0.2534,        11.2844,         0.2254,       728.0143,      3854.2625,       150.9792,         2.8418,        16.5409,         6.3411,        32.7631,
          48,        69.9947,        11.2292,        21.7693,        29.2940,        40.7446,         1.0184,       185.4483,         1.0589,         0.2483,        11.0939,         0.2326,       724.0828,      3863.5066,       151.3056,         2.8020,        16.9207,         6.2015,        33.2571,
          49,        70.6803,        11.1031,        22.1028,        29.2072,        39.5307,         0.9883,       186.7915,         1.0744,         0.2513,        11.4131,         0.2308,       703.3686,      3829.8091,       152.3723,         2.8660,        16.1851,         6.3350,        34.0435,
          50,        74.6847,        10.6492,        21.9848,        28.9039,        43.3668,         0.9996,       178.3902,         1.0381,         0.2457,        11.8769,         0.2309,       691.1605,      3849.9648,       152.7311,         2.9015,        16.0636,         6.2565,        34.4278,
          51,        70.5377,        10.7867,        21.6341,        29.2065,        44.3325,         0.9703,       159.4541,         0.9981,         0.2499,        11.4360,         0.2385,       708.3380,      3776.3792,       151.4274,         2.8427,        15.3329,         6.3221,        33.5589,
          52,        69.0366,        11.3040,        21.4531,        28.9985,        44.6561,         0.9505,       166.7239,         0.9588,         0.2553,        11.4529,         0.2496,       723.5226,      3719.2214,       150.3840,         2.8872,        15.9165,         6.3094,        33.0490,
          53,        67.3143,        11.4064,        21.5286,        29.1011,        43.0666,         0.9795,       180.8006,         0.9410,         0.2615,        11.7871,         0.2521,       721.6743,      3634.6936,       150.6231,         2.8712,        15.1018,         6.3299,        33.6648,
          54,        63.8062,        11.3379,        21.7518,        29.1757,        39.5777,         0.9774,       193.7855,         0.9435,         0.2626,        11.9848,         0.2486,       729.4208,      3699.0955,       149.5837,         2.9066,        15.0742,         6.3874,        33.5619,
          55,        63.5282,        11.5051,        22.1156,        29.3515,        41.9289,         0.9166,       202.3359,         0.9202,         0.2724,        12.1804,         0.2459,       732.6957,      3679.8704,       148.4035,         2.8933,        15.7057,         6.3650,        33.7826,
          56,        62.4359,        11.9800,        21.8031,        29.2098,        37.9395,         0.9225,       183.0651,         0.9444,         0.2760,        12.2338,         0.2421,       713.6484,      3732.8191,       148.2651,         2.8691,        15.4372,         6.4991,        33.4494,
          57,        62.5315,        12.3254,        21.9146,        28.9519,        37.8436,         0.9037,       177.5211,         0.9392,         0.2702,        11.8282,         0.2339,       727.3619,      3688.5322,       147.3813,         2.8442,        14.9478,         6.5128,        33.8343,
